domain,label,job_id,AWS Region,bucket_name,ouput_dir,status,success_rate
oldpal.com,Cannabis,109249e1-67fc-4376-abba-ba88ce92778c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=46/109249e1-67fc-4376-abba-ba88ce92778c,started,
grimmcollections.com,Debt Collection Agency,9d53dd5c-1cd0-4d00-9292-19f29ab26f97,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=21/9d53dd5c-1cd0-4d00-9292-19f29ab26f97,finished,1
rioranchmarket.com,Other,9ec6e564-b1ff-4a05-93e3-5787b72747e9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=45/13d660b3-1252-45fd-b84b-d1be236d2f8e,finished,1
group11.vc,Other,4bb7a112-4ac8-4b4a-9969-f6eaf3bbba49,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=22/4bb7a112-4ac8-4b4a-9969-f6eaf3bbba49,started,
payxpert.com,"Payment Processing
",2175427f-2fe7-4712-be91-c4de5a79d25e,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=47/2175427f-2fe7-4712-be91-c4de5a79d25e,started,
chatham.k12.nc.us,Educational Services,94058655-9544-47a1-adb1-a02333723ff4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=42/94058655-9544-47a1-adb1-a02333723ff4,finished,1
intraway.com,Other,04b2f19d-a8b7-44cd-ad9b-5e9ce0a08bd8,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=15/d0c707c5-f78c-4fe7-bc3a-59baa85907dc,finished,0.91
weed-deals.com,Cannabis,a90501e7-9695-433f-97f4-bb7d0f1245e1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/a1c67e65-d982-433d-a636-d4e823fb8dc7,finished,1
suncoastcasino.com,Gambling,0fcd0f6b-04b4-4c1b-b552-5f8aded83474,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=32/0fcd0f6b-04b4-4c1b-b552-5f8aded83474,finished,1
sherloqsolutions.com,Debt Collection Agency,0e3564d7-d6ef-4cb9-92fa-26edc50bcfb8,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=1/e5cdf1e6-87f7-4850-9a36-ba832ff8b0db,finished,1
usgrpinc.com,MSSP,67da7942-1d10-4ef8-b361-bc05b03df7ec,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=21/25ebe9ef-f8bf-46e5-8cef-39058968f948,finished,0.91
oliphantdesign.com,Other,1b4cf20f-8375-4279-96b5-378fe184f90c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/1b4cf20f-8375-4279-96b5-378fe184f90c,started,
chromausa.com,Other,af2db691-882d-4409-9d22-b40fb1a3b858,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=50/995d8324-e103-4295-86ba-d9fc87d9f958,finished,0.91
stephenallisonlawfirm.com,Debt Collection Agency,f2dc7050-540e-4b0a-9aae-2f7a0ba83025,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=15/6c518e8a-05c3-4466-89f1-70c4d432c99a,finished,1
adamselectric.coop,Utilities,0f0d1c86-bf28-4068-9e85-75460ddf6ed0,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=48/ea28dc7a-d755-4777-b0cf-e5dd9947b1b0,finished,1
jointeamjackson.com,Other,c1fd0416-2fad-4adf-bc25-42726d9fb553,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/c1fd0416-2fad-4adf-bc25-42726d9fb553,finished,1
vioninv.com,Debt Collection Agency,e7578e01-67f1-43dc-9ebe-67b1ebc389c2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/2bb0d4e7-0b95-46da-a260-d26b1f20947b,finished,0.73
dakotapayments.my.canva.site,"Payment Processing
",29c84541-a8d6-4c8f-8cf8-2d0a4d9f41b3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=26/2053a28e-41b0-46a5-9e43-01b86d6d6fff,finished,0
cannacon.org,Cannabis,fc9d7b42-a1c0-448c-aef7-df3c736106d2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=38/1caf7eba-66c0-4a46-b661-a4aff4283404,finished,0.91
bvcannabis.com,Cannabis,49747622-abdc-4276-9cb1-b7d871fedc64,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=53/49747622-abdc-4276-9cb1-b7d871fedc64,started,
bitsofproof.com,Cryptocurrency,fc8cde31-d600-4702-a7ee-4ba22e8bec0d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=11/95503aa5-5810-4f9f-8eec-c0b57d5f6bbb,finished,1
bitmart.com,Cryptocurrency,06366e2f-af76-4a01-9563-b2810834422b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=55/06366e2f-af76-4a01-9563-b2810834422b,finished,0.64
expressrecovery.com,Debt Collection Agency,b64c23fd-7404-4d5a-bd51-e8f428562ef4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=29/b64c23fd-7404-4d5a-bd51-e8f428562ef4,started,
tigerpackaging.com,Other,c35f7c8b-764f-48d2-bf65-75de9f9d1f8f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/c35f7c8b-764f-48d2-bf65-75de9f9d1f8f,started,
frta.org,Other,f562d543-bcc2-401b-b021-7a1f9e692f88,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/f562d543-bcc2-401b-b021-7a1f9e692f88,started,
tenable.com,MSSP,938bceb2-57d8-4605-82fb-e197bb5e3c33,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=31/938bceb2-57d8-4605-82fb-e197bb5e3c33,started,
aviditybiosciences.com,Other,c19b316b-ffcd-4328-918f-066436940466,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/c19b316b-ffcd-4328-918f-066436940466,started,
mdg.com,Other,b3cbb5bd-5987-4110-a849-7c96cdfe7357,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=45/5256e003-2e7f-4e95-ac3c-01995254515c,finished,1
hippiebutler.com,Cannabis,ccb7183a-d021-4e01-84d4-877087d80c9d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=30/9b1a7415-b361-476f-b84a-fb527b906246,finished,0
ftvgirls.tube,Adult Content,16836daa-996a-41a8-961b-b21b3349e577,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=9/76907d12-9669-492c-928f-9c3197cd8da4,finished,1
cbidaho.com,Other,63bc5942-ba73-4321-be37-0b93b831baf6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/63bc5942-ba73-4321-be37-0b93b831baf6,finished,1
credilife.com,Debt Collection Agency,b9d0c499-4579-42ff-9918-53a17a2a6e62,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=38/b9d0c499-4579-42ff-9918-53a17a2a6e62,finished,0.91
theauxilia.com,"Payment Processing
",17084641-03f9-45ac-868d-d7f9eb99ce51,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=47/375d0275-3ce0-494f-b9de-9434df14d16e,finished,0.91
bergey.com,Utilities,0d7fb0c3-41e8-4331-844e-c0dfeb6288ec,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=15/1671ba3b-ad3c-4536-870e-542ddbd85363,finished,1
medstreamsolutions.com,Other,708d3ff5-0880-4f13-84a8-d5d82e9da50c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/708d3ff5-0880-4f13-84a8-d5d82e9da50c,started,
is.com,Cryptocurrency,ca6ecd2d-d12a-4afb-854f-e4b866b261e1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=26/ca6ecd2d-d12a-4afb-854f-e4b866b261e1,started,
cityutilities.net,Utilities,2fce9b74-def3-45b4-a0cf-6b27f682862b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/2fce9b74-def3-45b4-a0cf-6b27f682862b,finished,1
highdesertmerchantservices.com,"Payment Processing
",eb1e9d95-4332-4d63-b6ff-d4bcc932b9bc,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=42/dd9d063f-5eaf-4ae6-9963-97e265e35b07,finished,1
wingsandwaveswaterpark.com,Other,39215bd1-fefa-4df5-ad4f-3356c3961edc,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/39215bd1-fefa-4df5-ad4f-3356c3961edc,started,
mytechnologyworks.com,MSSP,909314c2-eafe-408b-b37e-75271f567599,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/a4209bd3-4dd2-46d4-9919-9cf2216315c2,finished,1
circuscircus.com,Gambling,1acc6404-bb00-4048-aaa7-c137b89a2118,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=33/1acc6404-bb00-4048-aaa7-c137b89a2118,started,
mukilteowwd.org,Utilities,e24cec49-c901-41a7-a44d-a04048759f1d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=51/e24cec49-c901-41a7-a44d-a04048759f1d,finished,1
mimrmd.com,Cannabis,7eb231e3-eeee-4493-bd40-3f9ff009c4cb,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=53/7eb231e3-eeee-4493-bd40-3f9ff009c4cb,started,
winnavegas.com,Gambling,feb91a39-da52-4020-a983-5d90dca19a96,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=16/feb91a39-da52-4020-a983-5d90dca19a96,finished,1
altabank.com,"Payment Processing
",bbf18e30-10a0-456b-b8cb-535b47645f53,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=43/bbf18e30-10a0-456b-b8cb-535b47645f53,started,
genuitysci.com,MSSP,9f9f024f-fa65-494d-98f8-63e0a108c705,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=48/04218434-1a1d-4513-add9-ca596d382467,finished,1
masscoinex.com,Cryptocurrency,909dd651-1ed1-4b38-8bc0-dcc27bdad232,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=57/909dd651-1ed1-4b38-8bc0-dcc27bdad232,started,
tylerisd.org,Other,32f4091c-309c-4d2e-a63f-c7751dd0dccb,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=35/6e01ef71-62d0-4bd8-9d60-73bbdf20c520,finished,1
innago.com,Other,af9b5f02-b301-48fb-8702-2b751f6fb152,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=40/d0adf56f-68f8-4f49-957c-6d2aaa24bf2b,finished,0.91
motionraceworks.com,Other,f0308635-7960-42e3-b0a7-b46143aa8ab1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=44/af98c7d4-492f-435b-9d1c-26ff6d6f7f71,finished,1
nuggmd.com,Cannabis,79795c3a-00c1-4b95-8eec-2d17870cac92,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=33/79795c3a-00c1-4b95-8eec-2d17870cac92,finished,1
smartdebit.co.uk,"Payment Processing
",d46364d8-8d0d-4b81-a6a3-9c23b6ae3acb,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=15/d46364d8-8d0d-4b81-a6a3-9c23b6ae3acb,finished,1
fncbnv.com,Debt Collection Agency,9b004487-88e2-44c8-94f1-f4e24a0bc5fd,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=19/9b004487-88e2-44c8-94f1-f4e24a0bc5fd,finished,1
asc-i.com,Other,d4d5b42a-2f4d-44bf-9017-94765a2b5b3f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=23/d4d5b42a-2f4d-44bf-9017-94765a2b5b3f,started,
ccacollect.net,Debt Collection Agency,c7a9bba8-e11a-4ba2-bcbb-53c4d4e3d244,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=44/c7a9bba8-e11a-4ba2-bcbb-53c4d4e3d244,started,
solidpowerbattery.com,Other,76651346-c560-481a-bc92-0495d594d598,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=24/76651346-c560-481a-bc92-0495d594d598,started,
lucky-31.com,Gambling,bc83c43c-6d8c-4c63-99bf-bcbe710037f1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=38/bc83c43c-6d8c-4c63-99bf-bcbe710037f1,finished,1
fortanix.com,MSSP,0d826970-fd35-471b-8dbc-37c9bbdaaef0,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=48/bde79681-e3c9-410e-bf91-1762fa2dd112,finished,1
disrupthumantrafficking.com,Other,0a37e56b-06a5-4aac-8832-25913ffcb7ae,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=13/ffcb39a4-5184-46b7-837a-29100b6ed017,finished,0.91
borrdrilling.com,Other,257f32ae-085a-4f2b-868a-f06c68d94c5b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=24/257f32ae-085a-4f2b-868a-f06c68d94c5b,started,
allstarslots.com,Gambling,4915fe23-3a93-4eca-ba74-099df79d0ad4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=1/4915fe23-3a93-4eca-ba74-099df79d0ad4,finished,1
gonzaga.edu,Other,20978366-ee15-4d40-9717-b90a531127ed,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=41/61152ac2-b9f2-4810-916e-ba079b92f536,finished,1
mesawater.org,Utilities,133c6b31-230a-460a-abb4-88a9ed18c767,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=54/133c6b31-230a-460a-abb4-88a9ed18c767,started,
desertrosehs.org,Educational Services,432f3a00-a0da-490b-a732-b86b7c18622e,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=44/ffe3f806-5ee5-4071-a1e6-4390b71c7664,finished,1
gatewayfsb.com,Other,f9effd9c-3a0e-498a-ac3f-7de5fd4cdb0b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=25/f9effd9c-3a0e-498a-ac3f-7de5fd4cdb0b,started,
kippmetroatlanta.org,Educational Services,955e185c-0e0b-4706-b352-2f48f484f980,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=1/955e185c-0e0b-4706-b352-2f48f484f980,finished,0.91
kipp.org,Educational Services,db3caec7-7864-4b5b-aadf-d129200a47c4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=50/db3caec7-7864-4b5b-aadf-d129200a47c4,started,
mishawaka.in.gov/mu,Utilities,a121b9a5-88ed-4e4a-9689-85715388e36b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=37/a121b9a5-88ed-4e4a-9689-85715388e36b,started,
schools.risd.org,Educational Services,8488854b-4696-4c59-a9fb-78d33404c723,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=59/8488854b-4696-4c59-a9fb-78d33404c723,finished,0
dsm.net,MSSP,6f270909-34b6-491e-a484-c578c48df114,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=16/6f270909-34b6-491e-a484-c578c48df114,started,
cbcamerica.com,Other,7d00311f-c335-4285-80d7-a090dee21bda,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=25/7d00311f-c335-4285-80d7-a090dee21bda,started,
cyberint.com,MSSP,b32cd211-b720-4fa0-9b56-f9c8ce8271fa,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=48/e3876626-35f1-4657-9e49-a87497b21941,finished,1
andservices.com,Utilities,52a82de8-f5ce-43da-8e22-19091aae57f2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=9/52a82de8-f5ce-43da-8e22-19091aae57f2,started,
bankprov.com,Cryptocurrency,269a9089-ca48-4058-9023-191400da03b3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=31/85e85376-5f24-4eb4-9d67-8cdf1cbe3558,finished,1
yesgirlsporn.com,Adult Content,8b815339-b6df-4703-8d69-4e70356bb03c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/2c34fde8-86a8-43a2-a5c6-79e69b8ad1bd,finished,1
hellodiem.com,Cannabis,9542721e-773b-442f-bd88-4efd20764f6f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=34/9542721e-773b-442f-bd88-4efd20764f6f,finished,1
wontonfood.com,Other,1386e548-87eb-4f0f-a689-bfc9b6070ee9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=25/1386e548-87eb-4f0f-a689-bfc9b6070ee9,started,
bethq.com,Other,cc9cdf96-bc45-49a9-b459-2cf741a7813a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=25/cc9cdf96-bc45-49a9-b459-2cf741a7813a,started,
breakerelectric.com,Other,7375ee14-ea9a-46c7-a9a8-ba4bd2273aff,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=16/minutes=25/7375ee14-ea9a-46c7-a9a8-ba4bd2273aff,finished,1
camvault.xyz,Adult Content,f51dd8d8-065c-470c-ab22-8ab1979031d2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=48/1bbfdec8-864d-4976-8e91-6c6d41243d7e,finished,1
stainternational.com,Debt Collection Agency,ce74f0ad-8081-4c15-ac28-b9caf22d8825,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=20/minutes=9/ce74f0ad-8081-4c15-ac28-b9caf22d8825,finished,0.91
cusd.com,Educational Services,3be6e673-ba23-479c-9625-ced6a6b45bad,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=45/3be6e673-ba23-479c-9625-ced6a6b45bad,finished,1
